user_id,email,age,gender,country,city,subscription_plan,monthly_price,signup_date,is_active,last_payment_date,primary_device,num_profiles,payment_method,lifetime_value,referral_source,language_preference
USR00006905,user6905@example.com,42,Female,UK,UK_City_5,Premium,17.99,2020-08-17,True,2025-06-15,Web Browser,2,Bank Transfer,1061.41,TV Ad,Japanese
USR00006906,user6906@example.com,34,Female,USA,USA_City_1,Premium Plus,22.99,2021-09-29,True,2025-06-03,Streaming Device,4,Credit Card,1034.55,Partner,French
USR00006907,user6907@example.com,31,Male,France,France_City_8,Premium,17.99,2024-01-02,True,2025-06-05,Tablet,1,Credit Card,323.82,Partner,German
USR00006908,user6908@example.com,32,Female,UK,UK_City_18,Standard,13.99,2022-11-23,True,2025-06-29,Gaming Console,2,Credit Card,433.69,Organic,Portuguese
USR00006909,user6909@example.com,38,Male,Brazil,Brazil_City_14,Basic,8.99,2021-03-20,True,2025-06-18,Smart TV,3,PayPal,467.48,Social Media,English
USR00006910,user6910@example.com,29,Female,USA,USA_City_9,Standard,13.99,2023-01-12,True,2025-06-08,Gaming Console,2,Credit Card,419.7,Social Media,Japanese
USR00006911,user6911@example.com,28,Female,Japan,Japan_City_18,Standard,13.99,2024-01-17,True,2025-06-11,Gaming Console,1,PayPal,237.83,Email,English
USR00006912,user6912@example.com,34,Female,USA,USA_City_12,Premium,17.99,2022-11-18,True,2025-07-01,Web Browser,3,Credit Card,557.69,TV Ad,Japanese
USR00006913,user6913@example.com,32,Male,UK,UK_City_16,Standard,13.99,2021-05-12,True,2025-06-30,Smart TV,1,Credit Card,699.5,Organic,French
USR00006914,user6914@example.com,27,Female,India,India_City_15,Standard,13.99,2024-06-09,True,2025-06-20,Smart TV,3,PayPal,167.88,Organic,Japanese
USR00006915,user6915@example.com,56,Female,France,France_City_5,Premium Plus,22.99,2021-06-01,True,2025-06-20,Tablet,4,Credit Card,1126.51,Email,Spanish
USR00006916,user6916@example.com,42,Male,France,France_City_2,Basic,8.99,2024-02-16,True,2025-06-26,Web Browser,3,PayPal,143.84,Partner,German
USR00006917,user6917@example.com,32,Male,Mexico,Mexico_City_18,Standard,13.99,2020-08-03,True,2025-06-10,Tablet,1,Credit Card,825.41,Partner,Japanese
USR00006918,user6918@example.com,43,Female,India,India_City_3,Premium,17.99,2025-01-20,True,2025-06-17,Streaming Device,2,Bank Transfer,89.95,Organic,Japanese
USR00006919,user6919@example.com,28,Male,UK,UK_City_5,Premium Plus,22.99,2023-09-21,True,2025-06-15,Gaming Console,1,Credit Card,482.79,Email,English
USR00006920,user6920@example.com,24,Male,Germany,Germany_City_13,Basic,8.99,2024-05-12,True,2025-07-01,Smart TV,1,Credit Card,116.87,TV Ad,English
USR00006921,user6921@example.com,45,Female,India,India_City_18,Premium,17.99,2023-09-14,True,2025-06-25,Tablet,5,PayPal,377.79,Email,German
USR00006922,user6922@example.com,60,Male,France,France_City_15,Standard,13.99,2024-02-20,True,2025-06-25,Mobile,2,PayPal,223.84,Organic,English
USR00006923,user6923@example.com,40,Female,USA,USA_City_14,Premium Plus,22.99,2021-06-15,True,2025-06-21,Streaming Device,5,Bank Transfer,1126.51,Social Media,English
USR00006924,user6924@example.com,43,Male,USA,USA_City_11,Premium Plus,22.99,2024-09-21,True,2025-06-08,Streaming Device,4,Credit Card,206.91,Organic,Spanish
USR00006925,user6925@example.com,33,Female,Japan,Japan_City_16,Standard,13.99,2020-09-02,True,2025-06-17,Tablet,1,Bank Transfer,811.42,Social Media,English
USR00006926,user6926@example.com,31,Female,Mexico,Mexico_City_9,Basic,8.99,2022-10-19,True,2025-06-24,Gaming Console,1,PayPal,287.68,Email,English
USR00006927,user6927@example.com,40,Male,Canada,Canada_City_7,Premium Plus,22.99,2022-05-03,True,2025-06-15,Mobile,4,Credit Card,873.62,Organic,Spanish
USR00006928,user6928@example.com,18,Female,Australia,Australia_City_19,Premium,17.99,2024-05-24,True,2025-06-17,Mobile,1,Credit Card,233.87,Partner,German
USR00006929,user6929@example.com,19,Male,USA,USA_City_8,Premium,17.99,2024-10-17,True,2025-06-20,Smart TV,2,PayPal,143.92,Partner,English
USR00006930,user6930@example.com,39,Male,Japan,Japan_City_9,Standard,13.99,2024-04-05,False,,Tablet,3,Bank Transfer,13.99,Organic,Portuguese
USR00006931,user6931@example.com,34,Female,India,India_City_13,Premium,17.99,2020-09-10,True,2025-06-05,Web Browser,1,Credit Card,1043.42,TV Ad,English
USR00006932,user6932@example.com,58,Male,Brazil,Brazil_City_7,Basic,8.99,2022-07-18,True,2025-06-08,Mobile,3,Credit Card,323.64,Organic,German
USR00006933,user6933@example.com,20,Male,Germany,Germany_City_4,Standard,13.99,2025-03-26,True,2025-06-20,Tablet,3,Credit Card,41.97,Email,English
USR00006934,user6934@example.com,37,Female,USA,USA_City_20,Premium,17.99,2022-08-21,True,2025-06-22,Mobile,3,PayPal,611.66,Email,Spanish
USR00006935,user6935@example.com,28,Male,India,India_City_10,Standard,13.99,2024-10-19,True,2025-06-29,Tablet,2,Credit Card,111.92,Organic,French
USR00006936,user6936@example.com,19,Female,Canada,Canada_City_2,Basic,8.99,2020-11-13,True,2025-06-27,Streaming Device,2,PayPal,503.44,Social Media,Japanese
USR00006937,user6937@example.com,48,Female,India,India_City_15,Premium,17.99,2023-04-03,True,2025-06-17,Smart TV,5,PayPal,485.73,Social Media,English
USR00006938,user6938@example.com,33,Female,India,India_City_20,Premium,17.99,2025-06-28,True,2025-06-21,Mobile,2,Gift Card,0.0,Social Media,English
USR00006939,user6939@example.com,37,Female,France,France_City_13,Premium Plus,22.99,2022-04-28,True,2025-06-30,Web Browser,1,Credit Card,873.62,Email,Japanese
USR00006940,user6940@example.com,36,Male,USA,USA_City_7,Standard,13.99,2023-07-22,True,2025-06-18,Gaming Console,1,Credit Card,321.77,Organic,English
USR00006941,user6941@example.com,23,Female,Spain,Spain_City_18,Standard,13.99,2024-05-19,False,,Web Browser,3,PayPal,125.91,Organic,Spanish
USR00006942,user6942@example.com,26,Male,Italy,Italy_City_11,Basic,8.99,2023-11-03,True,2025-06-21,Mobile,1,Bank Transfer,179.8,Organic,Spanish
USR00006943,user6943@example.com,25,Female,Brazil,Brazil_City_20,Premium,17.99,2023-07-06,True,2025-06-18,Smart TV,4,PayPal,431.76,Organic,English
USR00006944,user6944@example.com,46,Male,India,India_City_18,Standard,13.99,2023-02-16,True,2025-06-07,Tablet,3,Credit Card,391.72,Social Media,French
USR00006945,user6945@example.com,36,Male,Brazil,Brazil_City_10,Premium,17.99,2021-09-16,True,2025-06-14,Streaming Device,1,Credit Card,827.54,Partner,Spanish
USR00006946,user6946@example.com,28,Female,Japan,Japan_City_7,Standard,13.99,2022-01-27,True,2025-06-19,Smart TV,1,Credit Card,573.59,Organic,Spanish
USR00006947,user6947@example.com,21,Male,USA,USA_City_9,Premium Plus,22.99,2021-01-05,True,2025-06-09,Smart TV,1,Bank Transfer,1241.46,TV Ad,English
USR00006948,user6948@example.com,44,Female,Germany,Germany_City_13,Standard,13.99,2023-12-05,True,2025-06-20,Smart TV,3,Credit Card,265.81,Social Media,Portuguese
USR00006949,user6949@example.com,31,Male,USA,USA_City_8,Standard,13.99,2021-08-10,True,2025-06-04,Tablet,2,Credit Card,657.53,TV Ad,Spanish
USR00006950,user6950@example.com,18,Female,USA,USA_City_7,Basic,8.99,2024-08-17,True,2025-06-10,Mobile,1,Bank Transfer,89.9,Organic,English
USR00006951,user6951@example.com,30,Male,Germany,Germany_City_8,Standard,13.99,2024-10-28,True,2025-06-28,Smart TV,3,Credit Card,111.92,TV Ad,German
USR00006952,user6952@example.com,42,Male,UK,UK_City_12,Premium Plus,22.99,2023-12-28,True,2025-06-14,Smart TV,4,Bank Transfer,413.82,Email,Portuguese
USR00006953,user6953@example.com,40,Female,Brazil,Brazil_City_16,Premium,17.99,2021-10-10,True,2025-06-18,Smart TV,5,Credit Card,809.55,Social Media,German
USR00006954,user6954@example.com,55,Male,Mexico,Mexico_City_19,Premium Plus,22.99,2020-07-15,True,2025-06-14,Streaming Device,3,Credit Card,1379.4,Partner,English
USR00006955,user6955@example.com,32,Male,USA,USA_City_16,Premium Plus,22.99,2022-12-17,True,2025-06-23,Smart TV,5,Credit Card,689.7,Organic,Portuguese
USR00006956,user6956@example.com,45,Female,Australia,Australia_City_18,Premium,17.99,2022-11-03,True,2025-07-02,Tablet,3,PayPal,575.68,TV Ad,Japanese
USR00006957,user6957@example.com,53,Female,Italy,Italy_City_15,Standard,13.99,2025-04-13,True,2025-06-18,Streaming Device,1,Credit Card,27.98,TV Ad,English
USR00006958,user6958@example.com,26,Male,France,France_City_1,Premium Plus,22.99,2024-08-24,True,2025-07-02,Smart TV,4,Bank Transfer,229.9,TV Ad,Spanish
USR00006959,user6959@example.com,18,Male,USA,USA_City_8,Standard,13.99,2023-06-24,True,2025-06-19,Smart TV,3,PayPal,335.76,Partner,German
USR00006960,user6960@example.com,33,Male,Italy,Italy_City_11,Premium,17.99,2022-05-31,True,2025-06-30,Mobile,5,PayPal,665.63,Organic,Spanish
USR00006961,user6961@example.com,32,Male,USA,USA_City_6,Premium,17.99,2022-09-24,True,2025-06-02,Mobile,5,Credit Card,593.67,Organic,Spanish
USR00006962,user6962@example.com,53,Female,Mexico,Mexico_City_19,Basic,8.99,2022-07-07,False,,Gaming Console,3,Credit Card,215.76,Social Media,English
USR00006963,user6963@example.com,32,Female,Brazil,Brazil_City_18,Standard,13.99,2023-11-19,True,2025-06-08,Web Browser,1,Bank Transfer,265.81,Organic,Spanish
USR00006964,user6964@example.com,23,Male,USA,USA_City_3,Basic,8.99,2020-10-11,True,2025-07-01,Mobile,2,Credit Card,512.43,Social Media,Spanish
USR00006965,user6965@example.com,52,Female,Canada,Canada_City_1,Standard,13.99,2022-09-29,True,2025-06-15,Tablet,2,Gift Card,461.67,Partner,French
USR00006966,user6966@example.com,40,Female,Spain,Spain_City_7,Premium Plus,22.99,2024-12-06,True,2025-06-23,Web Browser,5,Credit Card,137.94,Organic,German
USR00006967,user6967@example.com,25,Male,India,India_City_1,Premium Plus,22.99,2020-08-12,True,2025-06-03,Gaming Console,5,PayPal,1356.41,TV Ad,Spanish
USR00006968,user6968@example.com,40,Male,Mexico,Mexico_City_11,Premium,17.99,2022-05-13,True,2025-06-15,Smart TV,1,Gift Card,683.62,Organic,English
USR00006969,user6969@example.com,38,Female,India,India_City_7,Premium,17.99,2023-04-25,True,2025-06-30,Web Browser,2,Credit Card,467.74,Organic,English
USR00006970,user6970@example.com,46,Female,USA,USA_City_5,Standard,13.99,2024-10-04,True,2025-06-26,Smart TV,1,Credit Card,125.91,Partner,Japanese
USR00006971,user6971@example.com,25,Female,India,India_City_9,Standard,13.99,2023-10-14,True,2025-06-27,Mobile,3,Credit Card,279.8,Social Media,English
USR00006972,user6972@example.com,39,Male,India,India_City_5,Premium,17.99,2022-06-29,True,2025-06-03,Gaming Console,3,Credit Card,647.64,Partner,German
USR00006973,user6973@example.com,45,Female,Japan,Japan_City_18,Standard,13.99,2021-08-08,True,2025-06-07,Streaming Device,3,PayPal,657.53,Social Media,Spanish
USR00006974,user6974@example.com,31,Male,USA,USA_City_9,Standard,13.99,2020-10-30,True,2025-06-24,Tablet,3,Credit Card,783.44,Partner,English
USR00006975,user6975@example.com,19,Male,USA,USA_City_11,Premium Plus,22.99,2025-05-11,True,2025-06-25,Gaming Console,1,Credit Card,22.99,TV Ad,German
USR00006976,user6976@example.com,18,Male,France,France_City_14,Premium,17.99,2023-11-05,True,2025-06-05,Tablet,1,Credit Card,359.8,Social Media,Portuguese
USR00006977,user6977@example.com,37,Prefer not to say,USA,USA_City_10,Standard,13.99,2022-09-04,True,2025-06-02,Mobile,3,Credit Card,475.66,Social Media,Spanish
USR00006978,user6978@example.com,18,Female,UK,UK_City_8,Standard,13.99,2021-11-20,True,2025-06-17,Web Browser,2,Credit Card,615.56,Partner,Spanish
USR00006979,user6979@example.com,22,Female,Germany,Germany_City_12,Basic,8.99,2021-03-09,True,2025-06-14,Mobile,2,Credit Card,467.48,TV Ad,German
USR00006980,user6980@example.com,29,Female,Japan,Japan_City_7,Premium,17.99,2024-05-18,True,2025-07-01,Smart TV,4,Credit Card,233.87,TV Ad,Portuguese
USR00006981,user6981@example.com,46,Female,Brazil,Brazil_City_15,Standard,13.99,2023-03-14,False,,Mobile,1,PayPal,307.78,Partner,Japanese
USR00006982,user6982@example.com,29,Female,Germany,Germany_City_15,Basic,8.99,2021-10-04,True,2025-06-24,Mobile,1,Credit Card,404.55,Partner,English
USR00006983,user6983@example.com,43,Female,Italy,Italy_City_11,Premium Plus,22.99,2025-04-29,True,2025-06-06,Web Browser,1,PayPal,45.98,Partner,Portuguese
USR00006984,user6984@example.com,23,Male,Mexico,Mexico_City_3,Basic,8.99,2022-06-02,True,2025-06-04,Smart TV,3,Credit Card,332.63,Organic,Portuguese
USR00006985,user6985@example.com,18,Male,USA,USA_City_3,Standard,13.99,2023-10-19,True,2025-06-03,Mobile,2,PayPal,279.8,Email,English
USR00006986,user6986@example.com,30,Prefer not to say,Germany,Germany_City_10,Premium,17.99,2021-08-04,True,2025-06-09,Smart TV,3,Bank Transfer,845.53,Organic,Spanish
USR00006987,user6987@example.com,44,Female,USA,USA_City_11,Premium,17.99,2021-05-31,True,2025-06-11,Streaming Device,5,Credit Card,881.51,Email,English
USR00006988,user6988@example.com,33,Prefer not to say,USA,USA_City_13,Standard,13.99,2022-08-20,True,2025-06-17,Mobile,3,Credit Card,475.66,Organic,French
USR00006989,user6989@example.com,37,Female,USA,USA_City_15,Standard,13.99,2024-02-23,True,2025-06-11,Mobile,3,Credit Card,223.84,Email,Spanish
USR00006990,user6990@example.com,39,Male,Japan,Japan_City_19,Basic,8.99,2023-09-13,True,2025-06-04,Web Browser,2,Bank Transfer,188.79,Organic,Portuguese
USR00006991,user6991@example.com,29,Female,India,India_City_11,Premium,17.99,2021-08-14,True,2025-06-26,Mobile,5,Credit Card,845.53,Email,Japanese
USR00006992,user6992@example.com,24,Female,UK,UK_City_1,Standard,13.99,2020-08-08,True,2025-06-28,Tablet,2,Gift Card,825.41,Organic,English
USR00006993,user6993@example.com,18,Male,India,India_City_15,Basic,8.99,2020-09-24,True,2025-06-18,Tablet,3,PayPal,521.42,Email,English
USR00006994,user6994@example.com,40,Female,Japan,Japan_City_3,Premium,17.99,2025-06-27,True,2025-06-06,Web Browser,5,PayPal,0.0,Organic,Portuguese
USR00006995,user6995@example.com,19,Female,India,India_City_18,Basic,8.99,2023-05-27,True,2025-06-10,Smart TV,2,Bank Transfer,224.75,TV Ad,English
USR00006996,user6996@example.com,34,Female,Italy,Italy_City_10,Premium,17.99,2024-10-01,True,2025-06-04,Smart TV,3,Credit Card,161.91,Social Media,English
USR00006997,user6997@example.com,22,Male,USA,USA_City_7,Standard,13.99,2023-08-09,True,2025-06-16,Web Browser,2,Credit Card,321.77,Partner,French
USR00006998,user6998@example.com,46,Male,USA,USA_City_9,Premium,17.99,2024-01-17,True,2025-06-28,Mobile,4,Credit Card,305.83,TV Ad,Spanish
USR00006999,user6999@example.com,56,Male,USA,USA_City_17,Premium,17.99,2023-01-12,True,2025-06-09,Mobile,5,Credit Card,539.7,Organic,Spanish
USR00007000,user7000@example.com,49,Male,Brazil,Brazil_City_13,Standard,13.99,2021-02-07,True,2025-06-28,Web Browser,2,Credit Card,741.47,TV Ad,English
USR00007001,user7001@example.com,18,Male,Germany,Germany_City_11,Standard,13.99,2021-06-30,False,,Smart TV,2,Credit Card,83.94,Social Media,Japanese
USR00007002,user7002@example.com,34,Female,Mexico,Mexico_City_16,Standard,13.99,2021-02-22,True,2025-06-09,Smart TV,2,Gift Card,741.47,Partner,Japanese
USR00007003,user7003@example.com,34,Male,USA,USA_City_7,Standard,13.99,2020-08-26,True,2025-06-14,Smart TV,3,Credit Card,825.41,Organic,English
USR00007004,user7004@example.com,27,Female,Mexico,Mexico_City_6,Standard,13.99,2022-01-31,True,2025-06-06,Gaming Console,1,PayPal,573.59,Organic,Spanish
USR00007005,user7005@example.com,30,Male,USA,USA_City_17,Basic,8.99,2022-04-26,False,,Smart TV,1,PayPal,89.9,Social Media,Japanese
USR00007006,user7006@example.com,62,Female,Brazil,Brazil_City_8,Premium Plus,22.99,2022-03-06,True,2025-06-11,Mobile,5,PayPal,919.6,Organic,English
USR00007007,user7007@example.com,25,Female,India,India_City_17,Standard,13.99,2023-11-23,True,2025-06-06,Web Browser,1,Credit Card,265.81,Organic,Spanish
USR00007008,user7008@example.com,18,Male,USA,USA_City_15,Basic,8.99,2023-05-18,True,2025-06-10,Smart TV,2,Credit Card,224.75,Social Media,Spanish
USR00007009,user7009@example.com,18,Male,UK,UK_City_13,Premium,17.99,2025-04-14,True,2025-06-22,Mobile,5,PayPal,35.98,Social Media,English
USR00007010,user7010@example.com,48,Male,India,India_City_12,Standard,13.99,2025-03-21,True,2025-06-05,Tablet,1,Credit Card,41.97,TV Ad,French
USR00007011,user7011@example.com,20,Female,Spain,Spain_City_3,Standard,13.99,2024-09-05,True,2025-06-15,Gaming Console,3,Gift Card,139.9,Partner,English
USR00007012,user7012@example.com,44,Male,Germany,Germany_City_4,Basic,8.99,2022-08-30,True,2025-06-29,Mobile,3,Gift Card,305.66,Social Media,Portuguese
USR00007013,user7013@example.com,23,Female,Canada,Canada_City_3,Basic,8.99,2024-07-15,True,2025-06-25,Gaming Console,2,PayPal,98.89,Social Media,English
USR00007014,user7014@example.com,34,Male,UK,UK_City_16,Standard,13.99,2023-01-28,True,2025-06-06,Smart TV,3,Gift Card,405.71,Email,Japanese
USR00007015,user7015@example.com,36,Female,Canada,Canada_City_12,Premium,17.99,2022-06-24,True,2025-06-30,Smart TV,4,Credit Card,647.64,Organic,English
USR00007016,user7016@example.com,21,Male,Canada,Canada_City_14,Standard,13.99,2020-11-05,True,2025-06-02,Mobile,1,Credit Card,783.44,Organic,English
USR00007017,user7017@example.com,54,Female,USA,USA_City_18,Standard,13.99,2021-02-02,True,2025-06-13,Smart TV,2,PayPal,741.47,Social Media,English
USR00007018,user7018@example.com,18,Female,France,France_City_9,Basic,8.99,2021-10-01,True,2025-06-03,Web Browser,3,PayPal,404.55,Partner,Spanish
USR00007019,user7019@example.com,28,Female,Canada,Canada_City_3,Premium,17.99,2021-12-25,True,2025-06-07,Mobile,2,Gift Card,755.58,Partner,Spanish
USR00007020,user7020@example.com,39,Female,UK,UK_City_16,Premium Plus,22.99,2023-08-04,True,2025-06-02,Gaming Console,1,PayPal,528.77,Social Media,Spanish
USR00007021,user7021@example.com,43,Female,Brazil,Brazil_City_4,Premium,17.99,2023-03-16,True,2025-06-26,Tablet,4,PayPal,485.73,TV Ad,English
USR00007022,user7022@example.com,56,Female,Mexico,Mexico_City_15,Basic,8.99,2022-02-09,True,2025-06-05,Smart TV,2,PayPal,368.59,Social Media,English
USR00007023,user7023@example.com,33,Female,USA,USA_City_12,Premium,17.99,2023-08-28,True,2025-06-16,Streaming Device,5,Credit Card,395.78,Organic,English
USR00007024,user7024@example.com,28,Male,Canada,Canada_City_2,Basic,8.99,2023-05-15,True,2025-06-07,Streaming Device,2,Credit Card,224.75,Social Media,Spanish
USR00007025,user7025@example.com,26,Female,France,France_City_1,Premium,17.99,2020-12-13,True,2025-06-03,Smart TV,5,Credit Card,989.45,Partner,Spanish
USR00007026,user7026@example.com,31,Male,Brazil,Brazil_City_14,Premium,17.99,2025-04-16,True,2025-06-14,Smart TV,5,Credit Card,35.98,Organic,English
USR00007027,user7027@example.com,30,Female,India,India_City_2,Premium,17.99,2022-02-19,True,2025-06-02,Mobile,4,Credit Card,719.6,TV Ad,Spanish
USR00007028,user7028@example.com,18,Prefer not to say,UK,UK_City_15,Basic,8.99,2022-08-21,True,2025-06-06,Smart TV,1,Credit Card,305.66,Partner,German
USR00007029,user7029@example.com,39,Male,USA,USA_City_12,Standard,13.99,2025-05-23,True,2025-06-15,Mobile,2,Credit Card,13.99,Email,German
USR00007030,user7030@example.com,21,Female,USA,USA_City_17,Standard,13.99,2023-01-04,True,2025-06-27,Web Browser,2,PayPal,419.7,Email,German
USR00007031,user7031@example.com,26,Female,India,India_City_11,Basic,8.99,2020-10-12,True,2025-06-18,Mobile,3,Credit Card,512.43,Email,Portuguese
USR00007032,user7032@example.com,33,Female,USA,USA_City_12,Premium Plus,22.99,2023-03-30,True,2025-06-26,Smart TV,5,Bank Transfer,620.73,Social Media,French
USR00007033,user7033@example.com,51,Male,UK,UK_City_13,Standard,13.99,2023-08-23,False,,Web Browser,1,Credit Card,251.82,Email,English
USR00007034,user7034@example.com,53,Female,UK,UK_City_2,Premium,17.99,2022-01-10,True,2025-06-07,Web Browser,1,Credit Card,755.58,Social Media,German
USR00007035,user7035@example.com,32,Male,Australia,Australia_City_16,Basic,8.99,2021-10-17,True,2025-06-25,Streaming Device,3,Bank Transfer,404.55,TV Ad,Spanish
USR00007036,user7036@example.com,51,Male,Germany,Germany_City_3,Premium,17.99,2023-08-08,True,2025-06-17,Streaming Device,5,PayPal,413.77,Social Media,English
USR00007037,user7037@example.com,24,Male,Japan,Japan_City_20,Basic,8.99,2025-02-27,True,2025-06-10,Tablet,2,Credit Card,35.96,Email,Japanese
USR00007038,user7038@example.com,32,Male,India,India_City_11,Premium Plus,22.99,2024-04-22,True,2025-06-25,Mobile,5,Bank Transfer,321.86,Organic,English
USR00007039,user7039@example.com,23,Female,Brazil,Brazil_City_7,Standard,13.99,2023-04-29,True,2025-06-26,Smart TV,3,Credit Card,363.74,Organic,Spanish
USR00007040,user7040@example.com,47,Male,Canada,Canada_City_14,Premium Plus,22.99,2022-03-01,True,2025-06-08,Mobile,2,Credit Card,919.6,Email,Japanese
USR00007041,user7041@example.com,18,Female,India,India_City_8,Premium,17.99,2025-01-31,True,2025-06-02,Tablet,5,Credit Card,89.95,Organic,Portuguese
USR00007042,user7042@example.com,40,Female,USA,USA_City_7,Premium,17.99,2020-08-16,True,2025-06-09,Mobile,2,PayPal,1061.41,Email,Portuguese
USR00007043,user7043@example.com,33,Female,India,India_City_8,Standard,13.99,2021-06-20,True,2025-06-09,Mobile,2,PayPal,685.51,Social Media,Spanish
USR00007044,user7044@example.com,50,Male,Spain,Spain_City_5,Standard,13.99,2023-11-30,True,2025-06-08,Smart TV,1,PayPal,265.81,Organic,English
USR00007045,user7045@example.com,18,Male,USA,USA_City_10,Standard,13.99,2022-05-24,True,2025-07-02,Tablet,2,Bank Transfer,517.63,Partner,Spanish
USR00007046,user7046@example.com,24,Female,Spain,Spain_City_6,Premium,17.99,2024-12-12,True,2025-06-23,Mobile,5,Credit Card,107.94,Social Media,English
USR00007047,user7047@example.com,48,Female,Canada,Canada_City_8,Premium Plus,22.99,2023-06-27,True,2025-06-16,Gaming Console,3,PayPal,551.76,Social Media,English
USR00007048,user7048@example.com,18,Female,USA,USA_City_8,Basic,8.99,2023-06-26,True,2025-07-01,Smart TV,1,PayPal,215.76,Organic,French
USR00007049,user7049@example.com,37,Male,USA,USA_City_19,Premium Plus,22.99,2021-01-26,True,2025-06-06,Tablet,2,Credit Card,1218.47,Social Media,Portuguese
USR00007050,user7050@example.com,23,Male,Italy,Italy_City_20,Standard,13.99,2022-06-25,True,2025-06-12,Mobile,1,Credit Card,503.64,Email,German
USR00007051,user7051@example.com,23,Female,India,India_City_3,Standard,13.99,2025-05-13,True,2025-06-08,Smart TV,1,Credit Card,13.99,Partner,English
USR00007052,user7052@example.com,55,Female,France,France_City_6,Premium,17.99,2023-09-20,True,2025-06-24,Smart TV,2,Gift Card,377.79,Organic,Portuguese
USR00007053,user7053@example.com,22,Female,Brazil,Brazil_City_5,Basic,8.99,2025-01-25,True,2025-06-06,Mobile,3,Credit Card,44.95,TV Ad,Japanese
USR00007054,user7054@example.com,33,Male,Japan,Japan_City_12,Premium Plus,22.99,2022-11-01,True,2025-06-22,Tablet,4,Credit Card,735.68,Organic,French
USR00007055,user7055@example.com,35,Female,Italy,Italy_City_15,Standard,13.99,2021-04-20,True,2025-06-06,Tablet,3,Credit Card,713.49,Partner,French
USR00007056,user7056@example.com,50,Female,Spain,Spain_City_6,Premium,17.99,2023-05-26,True,2025-06-25,Mobile,3,PayPal,449.75,TV Ad,English
USR00007057,user7057@example.com,39,Male,France,France_City_16,Basic,8.99,2024-06-26,True,2025-06-25,Gaming Console,1,Credit Card,107.88,Organic,French
USR00007058,user7058@example.com,32,Male,Japan,Japan_City_11,Premium,17.99,2023-01-31,True,2025-06-27,Tablet,1,Credit Card,521.71,TV Ad,English
USR00007059,user7059@example.com,18,Male,UK,UK_City_1,Premium Plus,22.99,2024-01-02,True,2025-06-18,Smart TV,2,Credit Card,413.82,Social Media,German
USR00007060,user7060@example.com,31,Male,Mexico,Mexico_City_11,Premium Plus,22.99,2025-05-29,True,2025-06-28,Smart TV,2,Credit Card,22.99,Email,English
USR00007061,user7061@example.com,58,Female,UK,UK_City_6,Basic,8.99,2020-09-09,True,2025-06-24,Tablet,1,Credit Card,521.42,Email,English
USR00007062,user7062@example.com,26,Male,Spain,Spain_City_19,Basic,8.99,2022-04-01,True,2025-06-04,Smart TV,1,Bank Transfer,350.61,Social Media,Spanish
USR00007063,user7063@example.com,33,Female,Spain,Spain_City_14,Premium Plus,22.99,2024-10-23,True,2025-06-28,Tablet,3,PayPal,183.92,Organic,English
USR00007064,user7064@example.com,30,Male,Japan,Japan_City_17,Premium Plus,22.99,2022-12-19,True,2025-06-26,Tablet,4,Credit Card,689.7,Organic,English
USR00007065,user7065@example.com,39,Male,UK,UK_City_9,Premium Plus,22.99,2024-12-29,True,2025-06-25,Smart TV,1,Credit Card,137.94,Organic,German
USR00007066,user7066@example.com,38,Female,France,France_City_3,Premium,17.99,2024-04-05,True,2025-06-09,Mobile,1,Credit Card,269.85,Social Media,English
USR00007067,user7067@example.com,33,Male,Brazil,Brazil_City_4,Premium,17.99,2021-12-04,True,2025-06-13,Smart TV,2,Credit Card,773.57,Social Media,English
USR00007068,user7068@example.com,29,Male,USA,USA_City_3,Premium,17.99,2023-06-20,True,2025-06-16,Web Browser,1,Credit Card,431.76,Partner,Spanish
USR00007069,user7069@example.com,50,Male,USA,USA_City_17,Standard,13.99,2024-02-02,True,2025-06-20,Mobile,3,PayPal,237.83,Email,English
USR00007070,user7070@example.com,48,Male,Japan,Japan_City_13,Premium Plus,22.99,2022-05-30,True,2025-06-04,Smart TV,1,Credit Card,850.63,Partner,French
USR00007071,user7071@example.com,41,Female,UK,UK_City_20,Premium Plus,22.99,2024-02-01,True,2025-06-22,Mobile,1,Credit Card,390.83,Organic,Japanese
USR00007072,user7072@example.com,25,Female,India,India_City_6,Standard,13.99,2023-09-24,True,2025-06-29,Gaming Console,3,Credit Card,293.79,Partner,Portuguese
USR00007073,user7073@example.com,30,Female,Brazil,Brazil_City_19,Standard,13.99,2024-09-06,True,2025-06-02,Smart TV,3,Bank Transfer,125.91,Organic,English
USR00007074,user7074@example.com,34,Female,USA,USA_City_12,Premium,17.99,2021-10-08,True,2025-06-19,Smart TV,4,Credit Card,809.55,Social Media,Spanish
USR00007075,user7075@example.com,28,Male,Australia,Australia_City_2,Premium Plus,22.99,2024-11-07,True,2025-06-26,Smart TV,5,Bank Transfer,160.93,Organic,Spanish
USR00007076,user7076@example.com,46,Male,Mexico,Mexico_City_11,Premium Plus,22.99,2023-06-06,True,2025-06-15,Tablet,4,Credit Card,574.75,Partner,Portuguese
USR00007077,user7077@example.com,30,Other,Italy,Italy_City_17,Premium,17.99,2022-07-23,True,2025-06-29,Gaming Console,5,Gift Card,629.65,Email,English
USR00007078,user7078@example.com,37,Male,USA,USA_City_2,Standard,13.99,2022-03-14,True,2025-06-09,Tablet,3,Credit Card,559.6,Email,English
